jMRUI Data Textfile

Filename: PCr2.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
6.9999E-1	2.702E-1	1.4807E-4	8.6846E-3
3.7324E-1	1.6278E-1	1.498E-4	8.8773E-3
5.5958E-2	2.4096E-2	1.5085E-4	9.0686E-3
-2.4671E-1	-1.4365E-1	1.5084E-4	9.2598E-3
-5.3E-1	-3.3755E-1	1.5024E-4	9.4517E-3
-7.8962E-1	-5.541E-1	1.5023E-4	9.6438E-3
-1.0218E0	-7.8919E-1	1.5008E-4	9.8357E-3
-1.2236E0	-1.0383E0	1.4986E-4	1.0027E-2
-1.3925E0	-1.2965E0	1.4924E-4	1.0219E-2
-1.5268E0	-1.5586E0	1.4768E-4	1.0411E-2
-1.6259E0	-1.8194E0	1.4638E-4	1.0605E-2
-1.6895E0	-2.0736E0	1.4661E-4	1.0799E-2
-1.7184E0	-2.316E0	1.4737E-4	1.0992E-2
-1.7141E0	-2.5417E0	1.4807E-4	1.1185E-2
-1.6787E0	-2.746E0	1.4984E-4	1.1378E-2
-1.6151E0	-2.9249E0	1.5208E-4	1.1569E-2
-1.5266E0	-3.0746E0	1.5229E-4	1.176E-2
-1.4172E0	-3.1922E0	1.5194E-4	1.1951E-2
-1.291E0	-3.2753E0	1.5165E-4	1.2143E-2
-1.1527E0	-3.3223E0	1.5154E-4	1.2335E-2
-1.0068E0	-3.3323E0	1.5088E-4	1.2526E-2
-8.5819E-1	-3.3051E0	1.5083E-4	1.2719E-2
-7.1153E-1	-3.2414E0	1.5103E-4	1.2911E-2
-5.7132E-1	-3.1425E0	1.5063E-4	1.3102E-2
-4.4178E-1	-3.0105E0	1.4955E-4	1.3294E-2
-3.2678E-1	-2.848E0	1.4925E-4	1.3487E-2
-2.2969E-1	-2.6582E0	1.4924E-4	1.368E-2
-1.5337E-1	-2.4448E0	1.4945E-4	1.3873E-2
-1.0007E-1	-2.2118E0	1.4984E-4	1.4065E-2
-7.1399E-2	-1.9637E0	1.5087E-4	1.4258E-2
-6.8306E-2	-1.705E0	1.5173E-4	1.4449E-2
-9.1053E-2	-1.4401E0	1.5136E-4	1.464E-2
-1.3923E-1	-1.1737E0	1.511E-4	1.4832E-2
-2.1179E-1	-9.101E-1	1.507E-4	1.5024E-2
-3.0705E-1	-6.535E-1	1.5081E-4	1.5217E-2
-4.228E-1	-4.0769E-1	1.5069E-4	1.5409E-2
-5.5632E-1	-1.7606E-1	1.5117E-4	1.5601E-2
-7.0448E-1	3.8466E-2	1.5227E-4	1.5792E-2
-8.6384E-1	2.3353E-1	1.519E-4	1.5982E-2
-1.0307E0	4.0735E-1	1.4921E-4	1.6173E-2
-1.2013E0	5.5872E-1	1.4681E-4	1.6367E-2
-1.3717E0	6.8707E-1	1.4663E-4	1.6561E-2
-1.5381E0	7.9241E-1	1.4626E-4	1.6754E-2
-1.697E0	8.7536E-1	1.4649E-4	1.6947E-2
-1.8449E0	9.3705E-1	1.4789E-4	1.714E-2
-1.9787E0	9.791E-1	1.4844E-4	1.7332E-2
-2.0959E0	1.0036E0	1.4862E-4	1.7524E-2
-2.1941E0	1.0129E0	1.4866E-4	1.7715E-2
-2.2717E0	1.0097E0	1.4751E-4	1.7908E-2
-2.3275E0	9.9697E-1	1.4742E-4	1.8101E-2
-2.3608E0	9.7754E-1	1.4788E-4	1.8294E-2
-2.3716E0	9.5443E-1	1.4814E-4	1.8487E-2
-2.3603E0	9.3053E-1	1.4939E-4	1.868E-2
-2.3278E0	9.0856E-1	1.5116E-4	1.8872E-2
-2.2756E0	8.9102E-1	1.5205E-4	1.9062E-2
-2.2055E0	8.8006E-1	1.5157E-4	1.9254E-2
-2.1195E0	8.775E-1	1.5203E-4	1.9445E-2
-2.0203E0	8.8473E-1	1.5162E-4	1.9636E-2
-1.9104E0	9.0269E-1	1.5069E-4	1.9828E-2
-1.7925E0	9.3185E-1	1.5102E-4	2.002E-2
-1.6696E0	9.722E-1	1.5038E-4	2.0211E-2
-1.5441E0	1.0233E0	1.4812E-4	2.0403E-2
-1.4189E0	1.0842E0	1.4704E-4	2.0597E-2
-1.2962E0	1.1536E0	1.4781E-4	2.0791E-2
-1.1783E0	1.2299E0	1.4878E-4	2.0983E-2
-1.0668E0	1.3109E0	1.49E-4	2.1175E-2
-9.6313E-1	1.3946E0	1.4879E-4	2.1367E-2
-8.6836E-1	1.4786E0	1.4893E-4	2.1559E-2
-7.8301E-1	1.5603E0	1.4929E-4	2.1751E-2
-7.0718E-1	1.6374E0	1.4928E-4	2.1943E-2
-6.4055E-1	1.7073E0	1.4879E-4	2.2135E-2
