jMRUI Data Textfile

Filename: NAA.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.1644E+01	-4.1569E+00	2.6216E+04	1.3301E+03
1.0894E+01	-4.3845E+00	2.6216E+04	1.3326E+03
1.0173E+01	-4.5715E+00	2.6216E+04	1.3351E+03
9.4791E+00	-4.7208E+00	2.6216E+04	1.3376E+03
8.8140E+00	-4.8355E+00	2.6216E+04	1.3402E+03
8.1774E+00	-4.9185E+00	2.6216E+04	1.3427E+03
7.5695E+00	-4.9726E+00	2.6216E+04	1.3452E+03
6.9899E+00	-5.0002E+00	2.6216E+04	1.3477E+03
6.4382E+00	-5.0037E+00	2.6216E+04	1.3502E+03
5.9141E+00	-4.9853E+00	2.6216E+04	1.3528E+03
5.4171E+00	-4.9473E+00	2.6216E+04	1.3553E+03
4.9468E+00	-4.8920E+00	2.6216E+04	1.3578E+03
4.5026E+00	-4.8211E+00	2.6216E+04	1.3603E+03
4.0837E+00	-4.7365E+00	2.6216E+04	1.3628E+03
3.6895E+00	-4.6396E+00	2.6216E+04	1.3654E+03
3.3192E+00	-4.5324E+00	2.6216E+04	1.3679E+03
2.9722E+00	-4.4164E+00	2.6216E+04	1.3704E+03
2.6475E+00	-4.2928E+00	2.6216E+04	1.3729E+03
2.3445E+00	-4.1628E+00	2.6216E+04	1.3755E+03
2.0623E+00	-4.0277E+00	2.6216E+04	1.3780E+03
1.7999E+00	-3.8886E+00	2.6216E+04	1.3805E+03
1.5566E+00	-3.7466E+00	2.6216E+04	1.3830E+03
1.3316E+00	-3.6026E+00	2.6216E+04	1.3855E+03
1.1240E+00	-3.4573E+00	2.6216E+04	1.3881E+03
9.3297E-01	-3.3115E+00	2.6216E+04	1.3906E+03
7.5767E-01	-3.1659E+00	2.6216E+04	1.3931E+03
5.9729E-01	-3.0213E+00	2.6216E+04	1.3956E+03
4.5103E-01	-2.8782E+00	2.6216E+04	1.3981E+03
