jMRUI Data Textfile

Filename: lip_c.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.333E-2  
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 1E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
7.3846E-2	-1.0435E-1	1.4217E-7	1.4496E-2
6.3757E-2	-1.1112E-1	1.6327E-7	1.4516E-2
5.3013E-2	-1.169E-1	1.7697E-7	1.4536E-2
4.1713E-2	-1.216E-1	1.8239E-7	1.4555E-2
2.9969E-2	-1.2519E-1	1.8029E-7	1.4575E-2
1.7893E-2	-1.2761E-1	1.7264E-7	1.4595E-2
5.6075E-3	-1.2883E-1	1.6157E-7	1.4615E-2
-6.7661E-3	-1.2883E-1	1.4856E-7	1.4634E-2
-1.9102E-2	-1.2761E-1	1.3447E-7	1.4654E-2
-3.1274E-2	-1.2516E-1	1.2031E-7	1.4674E-2
-4.3159E-2	-1.2152E-1	1.0824E-7	1.4694E-2
-5.4632E-2	-1.167E-1	1.0164E-7	1.4713E-2
-6.5574E-2	-1.1077E-1	1.0389E-7	1.4733E-2
-7.5873E-2	-1.0377E-1	1.1666E-7	1.4753E-2
-8.5421E-2	-9.5777E-2	1.3856E-7	1.4773E-2
-9.4118E-2	-8.6874E-2	1.6513E-7	1.4792E-2
-1.0187E-1	-7.7151E-2	1.9011E-7	1.4812E-2
-1.0861E-1	-6.6711E-2	2.071E-7	1.4832E-2
-1.1425E-1	-5.5661E-2	2.112E-7	1.4851E-2
-1.1874E-1	-4.412E-2	2.0006E-7	1.4871E-2
-1.2205E-1	-3.2209E-2	1.7441E-7	1.4891E-2
-1.2413E-1	-2.0054E-2	1.3806E-7	1.4911E-2
-1.2496E-1	-7.7843E-3	9.7109E-8	1.493E-2
-1.2455E-1	4.4699E-3	5.8263E-8	1.495E-2
