jMRUI Data Textfile

Filename: lip_c_correct.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-3.8909E-2	2.9412E-1	2.267E-8	1.8198E-2
4.1093E-3	2.9582E-1	8.1678E-8	1.8218E-2
4.6736E-2	2.9116E-1	1.4353E-7	1.8237E-2
8.8027E-2	2.8032E-1	2.0227E-7	1.8257E-2
1.2708E-1	2.6359E-1	2.5293E-7	1.8277E-2
1.6306E-1	2.4141E-1	2.9247E-7	1.8297E-2
1.952E-1	2.1432E-1	3.2011E-7	1.8316E-2
2.2284E-1	1.8299E-1	3.3672E-7	1.8336E-2
2.4544E-1	1.4817E-1	3.4382E-7	1.8356E-2
2.6256E-1	1.1066E-1	3.4284E-7	1.8376E-2
2.7391E-1	7.1326E-2	3.3493E-7	1.8396E-2
2.7933E-1	3.1065E-2	3.211E-7	1.8415E-2
2.7879E-1	-9.229E-3	3.0225E-7	1.8435E-2
2.7242E-1	-4.8674E-2	2.788E-7	1.8455E-2
2.6045E-1	-8.6423E-2	2.507E-7	1.8475E-2
2.4326E-1	-1.2168E-1	2.181E-7	1.8495E-2
2.2131E-1	-1.5374E-1	1.8254E-7	1.8514E-2
1.9519E-1	-1.8195E-1	1.4765E-7	1.8534E-2
1.6555E-1	-2.0579E-1	1.1856E-7	1.8554E-2
1.3311E-1	-2.2483E-1	9.996E-8	1.8574E-2
9.8655E-2	-2.3878E-1	9.3991E-8	1.8594E-2
6.297E-2	-2.4745E-1	9.9292E-8	1.8614E-2
2.6864E-2	-2.508E-1	1.1187E-7	1.8633E-2
-8.8683E-3	-2.4887E-1	1.2738E-7	1.8653E-2
-4.3463E-2	-2.4187E-1	1.4337E-7	1.8673E-2
-7.6202E-2	-2.3008E-1	1.603E-7	1.8693E-2
-1.0643E-1	-2.139E-1	1.805E-7	1.8713E-2
-1.3357E-1	-1.9381E-1	2.0572E-7	1.8732E-2
-1.5712E-1	-1.7037E-1	2.3451E-7	1.8752E-2
-1.767E-1	-1.442E-1	2.6106E-7	1.8772E-2
-1.9201E-1	-1.1594E-1	2.7634E-7	1.8792E-2
-2.0288E-1	-8.6301E-2	2.7148E-7	1.8812E-2
-2.0921E-1	-5.5958E-2	2.4162E-7	1.8831E-2
-2.1105E-1	-2.5599E-2	1.8846E-7	1.8851E-2
-2.0852E-1	4.1185E-3	1.2009E-7	1.8871E-2
-2.0186E-1	3.2574E-2	4.8517E-8	1.8891E-2
-1.9138E-1	5.9201E-2	-1.3909E-8	1.8911E-2
-1.7746E-1	8.35E-2	-5.7325E-8	1.8931E-2
-1.6056E-1	1.0504E-1	-7.5892E-8	1.895E-2
-1.4118E-1	1.2348E-1	-6.81E-8	1.897E-2
-1.1986E-1	1.3857E-1	-3.6479E-8	1.899E-2
-9.7164E-2	1.5013E-1	1.2983E-8	1.901E-2
-7.365E-2	1.5808E-1	7.1775E-8	1.903E-2
-4.9876E-2	1.6245E-1	1.3036E-7	1.905E-2
-2.638E-2	1.6332E-1	1.8011E-7	1.907E-2
-3.6616E-3	1.6087E-1	2.1506E-7	1.9089E-2
1.7821E-2	1.5534E-1	2.3274E-7	1.9109E-2
3.7667E-2	1.4704E-1	2.338E-7	1.9129E-2
5.5534E-2	1.3632E-1	2.207E-7	1.9149E-2
7.1152E-2	1.2357E-1	1.9636E-7	1.9168E-2
8.4317E-2	1.0921E-1	1.6328E-7	1.9188E-2
9.4902E-2	9.3674E-2	1.2349E-7	1.9208E-2
1.0285E-1	7.7394E-2	7.8912E-8	1.9228E-2
1.0817E-1	6.0796E-2	3.1897E-8	1.9248E-2
1.1095E-1	4.4283E-2	-1.426E-8	1.9268E-2
1.1133E-1	2.8228E-2	-5.5019E-8	1.9287E-2
1.0948E-1	1.2966E-2	-8.4667E-8	1.9307E-2
1.0566E-1	-1.2148E-3	-9.6949E-8	1.9327E-2
1.0012E-1	-1.4076E-2	-8.6319E-8	1.9347E-2
9.3165E-2	-2.5435E-2	-4.9577E-8	1.9367E-2
8.51E-2	-3.5165E-2	1.267E-8	1.9387E-2
7.624E-2	-4.3194E-2	9.5379E-8	1.9407E-2
6.6893E-2	-4.9508E-2	1.8973E-7	1.9427E-2
