jMRUI Data Textfile

Filename: mm3_corrected_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
7.0928E-1	8.64E-2	-3.5921E-7	4.078E-2
7.136E-1	-2.9011E-2	-3.6741E-7	4.0816E-2
6.9928E-1	-1.4356E-1	-3.6712E-7	4.0853E-2
6.667E-1	-2.5425E-1	-3.5799E-7	4.089E-2
6.1673E-1	-3.582E-1	-3.3992E-7	4.0927E-2
5.507E-1	-4.5269E-1	-3.1317E-7	4.0964E-2
4.7033E-1	-5.3526E-1	-2.7843E-7	4.1001E-2
3.7776E-1	-6.0378E-1	-2.3687E-7	4.1038E-2
2.754E-1	-6.5645E-1	-1.901E-7	4.1075E-2
1.6594E-1	-6.9193E-1	-1.4018E-7	4.1112E-2
5.2244E-2	-7.0929E-1	-8.9527E-8	4.1148E-2
-6.2707E-2	-7.081E-1	-4.0819E-8	4.1185E-2
-1.7591E-1	-6.8842E-1	3.17E-9	4.1222E-2
-2.8441E-1	-6.5076E-1	3.9723E-8	4.1259E-2
-3.8537E-1	-5.9614E-1	6.6369E-8	4.1296E-2
-4.7617E-1	-5.26E-1	8.1073E-8	4.1333E-2
-5.5445E-1	-4.4218E-1	8.2406E-8	4.1369E-2
-6.1816E-1	-3.4689E-1	6.9691E-8	4.1406E-2
-6.6565E-1	-2.4263E-1	4.3091E-8	4.1443E-2
-6.9571E-1	-1.3213E-1	3.631E-9	4.148E-2
-7.0757E-1	-1.828E-2	-4.6859E-8	4.1517E-2
-7.0092E-1	9.5931E-2	-1.0588E-7	4.1553E-2
-6.7597E-1	2.0752E-1	-1.7049E-7	4.159E-2
-6.3338E-1	3.1359E-1	-2.3751E-7	4.1627E-2
-5.7429E-1	4.1135E-1	-3.0386E-7	4.1664E-2
-5.0025E-1	4.9827E-1	-3.6676E-7	4.1701E-2
-4.1321E-1	5.7208E-1	-4.2399E-7	4.1738E-2
-3.1547E-1	6.3088E-1	-4.7397E-7	4.1775E-2
-2.0958E-1	6.7313E-1	-5.1581E-7	4.1812E-2
-9.8318E-2	6.9775E-1	-5.4929E-7	4.1848E-2
1.5397E-2	7.0412E-1	-5.747E-7	4.1885E-2
1.286E-1	6.9209E-1	-5.9266E-7	4.1922E-2
2.3832E-1	6.6198E-1	-6.0395E-7	4.1959E-2
3.417E-1	6.1462E-1	-6.0928E-7	4.1996E-2
4.3606E-1	5.5124E-1	-6.0917E-7	4.2033E-2
5.1892E-1	4.7352E-1	-6.0389E-7	4.207E-2
5.8814E-1	3.8352E-1	-5.9343E-7	4.2107E-2
6.4192E-1	2.8358E-1	-5.7761E-7	4.2144E-2
6.7888E-1	1.7634E-1	-5.5621E-7	4.2181E-2
6.9806E-1	6.4608E-2	-5.2913E-7	4.2218E-2
6.9898E-1	-4.8698E-2	-4.9663E-7	4.2255E-2
6.8164E-1	-1.6061E-1	-4.5944E-7	4.2291E-2
6.4651E-1	-2.6822E-1	-4.189E-7	4.2328E-2
5.9453E-1	-3.687E-1	-3.7697E-7	4.2365E-2
5.2707E-1	-4.5944E-1	-3.3616E-7	4.2402E-2
4.4591E-1	-5.3809E-1	-2.994E-7	4.2439E-2
3.5318E-1	-6.0259E-1	-2.6979E-7	4.2476E-2
2.5133E-1	-6.5128E-1	-2.5033E-7	4.2513E-2
1.4302E-1	-6.829E-1	-2.4358E-7	4.255E-2
3.1089E-2	-6.9665E-1	-2.5139E-7	4.2586E-2
-8.1533E-2	-6.9218E-1	-2.7464E-7	4.2623E-2
-1.919E-1	-6.6963E-1	-3.1311E-7	4.266E-2
-2.9714E-1	-6.2962E-1	-3.654E-7	4.2697E-2
-3.945E-1	-5.7319E-1	-4.29E-7	4.2734E-2
-4.8145E-1	-5.0186E-1	-5.0045E-7	4.2771E-2
-5.5573E-1	-4.1749E-1	-5.7567E-7	4.2808E-2
-6.154E-1	-3.223E-1	-6.5021E-7	4.2844E-2
-6.5893E-1	-2.188E-1	-7.1969E-7	4.2881E-2
-6.852E-1	-1.097E-1	-7.8011E-7	4.2918E-2
-6.9354E-1	2.1474E-3	-8.2815E-7	4.2955E-2
-6.8375E-1	1.1382E-1	-8.6145E-7	4.2992E-2
-6.5611E-1	2.2239E-1	-8.7867E-7	4.3029E-2
-6.1136E-1	3.2503E-1	-8.7959E-7	4.3066E-2
-5.5068E-1	4.1906E-1	-8.6501E-7	4.3103E-2
-4.7569E-1	5.0204E-1	-8.3662E-7	4.314E-2
-3.8835E-1	5.7181E-1	-7.9677E-7	4.3177E-2
-2.9097E-1	6.2656E-1	-7.4825E-7	4.3214E-2
-1.861E-1	6.6488E-1	-6.9402E-7	4.3251E-2
-7.6478E-2	6.8579E-1	-6.3699E-7	4.3288E-2
3.5012E-2	6.8876E-1	-5.7983E-7	4.3325E-2
1.4546E-1	6.7373E-1	-5.248E-7	4.3362E-2
2.5198E-1	6.4112E-1	-4.7369E-7	4.3399E-2
3.518E-1	5.9179E-1	-4.2775E-7	4.3436E-2
4.4231E-1	5.2707E-1	-3.8774E-7	4.3473E-2
5.2116E-1	4.4864E-1	-3.5399E-7	4.351E-2
5.863E-1	3.5859E-1	-3.2646E-7	4.3546E-2
6.3606E-1	2.5927E-1	-3.0482E-7	4.3583E-2
6.6913E-1	1.533E-1	-2.8857E-7	4.362E-2
6.8469E-1	4.3444E-2	-2.771E-7	4.3657E-2
6.8234E-1	-6.7418E-2	-2.6973E-7	4.3694E-2
6.6217E-1	-1.7639E-1	-2.6575E-7	4.3731E-2
6.2472E-1	-2.8062E-1	-2.6444E-7	4.3768E-2
5.71E-1	-3.774E-1	-2.6507E-7	4.3805E-2
5.0242E-1	-4.642E-1	-2.6691E-7	4.3842E-2
4.208E-1	-5.3878E-1	-2.6919E-7	4.3879E-2
3.2829E-1	-5.9919E-1	-2.7115E-7	4.3915E-2
2.2731E-1	-6.4387E-1	-2.7203E-7	4.3952E-2
1.2051E-1	-6.7168E-1	-2.7108E-7	4.3989E-2
