jMRUI Data Textfile

Filename: lip_c_correct_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.557E-2	6.5625E-2	-5.7559E-9	2.1604E-2
2.4254E-2	6.7317E-2	1.5604E-8	2.1624E-2
3.3742E-2	6.7803E-2	2.6966E-8	2.1644E-2
4.3858E-2	6.6885E-2	2.9387E-8	2.1663E-2
5.4385E-2	6.4391E-2	2.6409E-8	2.1683E-2
6.5068E-2	6.0187E-2	2.273E-8	2.1703E-2
7.5622E-2	5.4178E-2	2.2577E-8	2.1723E-2
8.5741E-2	4.6318E-2	2.8188E-8	2.1743E-2
9.51E-2	3.6616E-2	3.9041E-8	2.1763E-2
1.0337E-1	2.5134E-2	5.224E-8	2.1783E-2
1.1022E-1	1.1995E-2	6.3914E-8	2.1802E-2
1.1535E-1	-2.6216E-3	7.0843E-8	2.1822E-2
1.1846E-1	-1.8479E-2	7.1466E-8	2.1842E-2
1.193E-1	-3.5287E-2	6.5861E-8	2.1862E-2
1.1766E-1	-5.2707E-2	5.5041E-8	2.1882E-2
1.1338E-1	-7.036E-2	4.0203E-8	2.1902E-2
1.0637E-1	-8.7832E-2	2.2407E-8	2.1922E-2
9.658E-2	-1.0469E-1	2.6639E-9	2.1942E-2
8.4062E-2	-1.2048E-1	-1.7894E-8	2.1961E-2
6.8927E-2	-1.3476E-1	-3.806E-8	2.1981E-2
5.1359E-2	-1.4709E-1	-5.6872E-8	2.2001E-2
3.1619E-2	-1.5705E-1	-7.4068E-8	2.2021E-2
1.0039E-2	-1.6428E-1	-9.0337E-8	2.2041E-2
-1.2987E-2	-1.6843E-1	-1.0705E-7	2.2061E-2
-3.7007E-2	-1.6924E-1	-1.2532E-7	2.2081E-2
-6.1518E-2	-1.665E-1	-1.4469E-7	2.2101E-2
-8.5983E-2	-1.601E-1	-1.6227E-7	2.2121E-2
-1.0984E-1	-1.5E-1	-1.7299E-7	2.214E-2
-1.325E-1	-1.3623E-1	-1.7147E-7	2.216E-2
-1.5341E-1	-1.1896E-1	-1.5454E-7	2.218E-2
-1.72E-1	-9.8395E-2	-1.2325E-7	2.22E-2
-1.8775E-1	-7.4871E-2	-8.2986E-8	2.222E-2
-2.0017E-1	-4.8791E-2	-4.1366E-8	2.224E-2
-2.0887E-1	-2.064E-2	-4.9337E-9	2.226E-2
-2.1348E-1	9.0318E-3	2.3694E-8	2.228E-2
-2.1374E-1	3.9613E-2	4.6652E-8	2.23E-2
-2.095E-1	7.0451E-2	6.9169E-8	2.232E-2
-2.0068E-1	1.0086E-1	9.6259E-8	2.2339E-2
-1.8733E-1	1.3015E-1	1.2946E-7	2.2359E-2
-1.6958E-1	1.5763E-1	1.6526E-7	2.2379E-2
-1.477E-1	1.8261E-1	1.9586E-7	2.2399E-2
-1.2205E-1	2.0447E-1	2.1199E-7	2.2419E-2
-9.308E-2	2.2263E-1	2.0651E-7	2.2439E-2
-6.1347E-2	2.3656E-1	1.773E-7	2.2459E-2
-2.7482E-2	2.4586E-1	1.2844E-7	2.2478E-2
7.8198E-3	2.5018E-1	6.9136E-8	2.2498E-2
4.3809E-2	2.493E-1	1.0828E-8	2.2518E-2
7.9701E-2	2.4311E-1	-3.6278E-8	2.2538E-2
1.147E-1	2.3163E-1	-6.5901E-8	2.2558E-2
1.4799E-1	2.1498E-1	-7.6655E-8	2.2578E-2
1.7882E-1	1.9343E-1	-7.1291E-8	2.2598E-2
2.0643E-1	1.6736E-1	-5.4944E-8	2.2618E-2
2.3016E-1	1.3725E-1	-3.3254E-8	2.2638E-2
2.494E-1	1.037E-1	-1.0972E-8	2.2658E-2
2.6364E-1	6.7389E-2	8.7594E-9	2.2678E-2
2.7247E-1	2.9079E-2	2.4417E-8	2.2697E-2
2.7562E-1	-1.041E-2	3.5565E-8	2.2717E-2
2.7293E-1	-5.0218E-2	4.2132E-8	2.2737E-2
2.6436E-1	-8.9461E-2	4.401E-8	2.2757E-2
2.5003E-1	-1.2726E-1	4.1326E-8	2.2777E-2
2.3019E-1	-1.6275E-1	3.512E-8	2.2797E-2
2.052E-1	-1.9511E-1	2.7689E-8	2.2817E-2
1.7557E-1	-2.2358E-1	2.1948E-8	2.2837E-2
1.4191E-1	-2.4749E-1	1.9967E-8	2.2857E-2
1.0493E-1	-2.6626E-1	2.1638E-8	2.2876E-2
6.5435E-2	-2.7941E-1	2.4585E-8	2.2896E-2
2.4283E-2	-2.8661E-1	2.5594E-8	2.2916E-2
-1.7613E-2	-2.8764E-1	2.2727E-8	2.2936E-2
-5.9316E-2	-2.8245E-1	1.6611E-8	2.2956E-2
-9.9887E-2	-2.7111E-1	9.8577E-9	2.2976E-2
-1.384E-1	-2.5384E-1	4.8193E-9	2.2996E-2
-1.7399E-1	-2.31E-1	1.1382E-9	2.3016E-2
-2.0583E-1	-2.0309E-1	-5.1144E-9	2.3036E-2
