jMRUI Data Textfile

Filename: mm4_corrected_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-1.4744E-2	1.0837E-1	6.9511E-8	3.7703E-3
-3.2139E-3	1.0932E-1	7.5753E-8	3.7756E-3
8.3505E-3	1.0904E-1	8.1497E-8	3.7809E-3
1.982E-2	1.0754E-1	8.7898E-8	3.7862E-3
3.1066E-2	1.0484E-1	9.5229E-8	3.7915E-3
4.1962E-2	1.0096E-1	1.023E-7	3.7968E-3
5.2388E-2	9.5957E-2	1.0669E-7	3.802E-3
6.2226E-2	8.988E-2	1.0573E-7	3.8073E-3
7.1366E-2	8.2798E-2	9.7514E-8	3.8126E-3
7.9707E-2	7.4791E-2	8.1595E-8	3.8179E-3
8.7154E-2	6.5949E-2	5.8916E-8	3.8232E-3
9.3626E-2	5.637E-2	3.139E-8	3.8284E-3
9.9049E-2	4.6161E-2	1.487E-9	3.8337E-3
1.0336E-1	3.5438E-2	-2.7862E-8	3.8391E-3
1.0652E-1	2.432E-2	-5.3193E-8	3.8444E-3
1.0848E-1	1.2932E-2	-7.0671E-8	3.8497E-3
1.0923E-1	1.4007E-3	-7.6803E-8	3.855E-3
1.0876E-1	-1.0145E-2	-6.9583E-8	3.8604E-3
1.0707E-1	-2.1574E-2	-4.9572E-8	3.8657E-3
1.0419E-1	-3.2761E-2	-2.0287E-8	3.871E-3
1.0014E-1	-4.358E-2	1.2374E-8	3.8763E-3
9.4967E-2	-5.3909E-2	4.1516E-8	3.8816E-3
8.8734E-2	-6.3633E-2	6.0953E-8	3.8869E-3
8.151E-2	-7.2644E-2	6.6699E-8	3.8921E-3
7.3375E-2	-8.0841E-2	5.7876E-8	3.8974E-3
6.442E-2	-8.8132E-2	3.6864E-8	3.9027E-3
5.4746E-2	-9.4435E-2	8.7093E-9	3.908E-3
4.4461E-2	-9.9681E-2	-2.0114E-8	3.9133E-3
3.3681E-2	-1.0381E-1	-4.3308E-8	3.9186E-3
2.2525E-2	-1.0678E-1	-5.6347E-8	3.9239E-3
1.1119E-2	-1.0855E-1	-5.7615E-8	3.9292E-3
-4.0885E-4	-1.0911E-1	-4.873E-8	3.9346E-3
-1.1931E-2	-1.0845E-1	-3.3939E-8	3.9399E-3
-2.3317E-2	-1.0657E-1	-1.8746E-8	3.9452E-3
-3.444E-2	-1.035E-1	-8.1856E-9	3.9505E-3
-4.5177E-2	-9.9279E-2	-5.2877E-9	3.9557E-3
-5.5406E-2	-9.3943E-2	-1.0215E-8	3.961E-3
-6.5013E-2	-8.7558E-2	-2.0373E-8	3.9663E-3
-7.3891E-2	-8.0194E-2	-3.1485E-8	3.9716E-3
-8.1942E-2	-7.1934E-2	-3.9257E-8	3.9769E-3
-8.9074E-2	-6.2871E-2	-4.1004E-8	3.9823E-3
-9.5208E-2	-5.3106E-2	-3.6548E-8	3.9876E-3
-1.0028E-1	-4.2749E-2	-2.802E-8	3.9929E-3
-1.0422E-1	-3.1915E-2	-1.8672E-8	3.9982E-3
-1.07E-1	-2.0726E-2	-1.133E-8	4.0035E-3
-1.0858E-1	-9.3072E-3	-7.2277E-9	4.0088E-3
-1.0895E-1	2.2137E-3	-5.7202E-9	4.0141E-3
-1.0809E-1	1.3708E-2	-4.8387E-9	4.0194E-3
