jMRUI Data Textfile

Filename: dss_Shift4_7.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
9.4026E-1	-4.11E-8	-1.4131E-5	1.1073E-2
9.4001E-1	-4.1089E-8	-1.3676E-5	1.1121E-2
9.3976E-1	-4.1078E-8	-1.3604E-5	1.1169E-2
9.3951E-1	-4.1067E-8	-1.4115E-5	1.1217E-2
9.3926E-1	-4.1056E-8	-1.4251E-5	1.1265E-2
9.3901E-1	-4.1045E-8	-1.4085E-5	1.1314E-2
9.3876E-1	-4.1034E-8	-1.383E-5	1.1362E-2
9.3851E-1	-4.1023E-8	-1.3533E-5	1.141E-2
9.3826E-1	-4.1012E-8	-1.3275E-5	1.1457E-2
9.3801E-1	-4.1002E-8	-1.3347E-5	1.1505E-2
9.3776E-1	-4.0991E-8	-1.3083E-5	1.1554E-2
9.3751E-1	-4.098E-8	-1.2679E-5	1.1601E-2
9.3726E-1	-4.0969E-8	-1.2599E-5	1.1649E-2
9.3701E-1	-4.0958E-8	-1.2435E-5	1.1697E-2
9.3676E-1	-4.0947E-8	-1.2474E-5	1.1744E-2
9.3651E-1	-4.0936E-8	-1.2918E-5	1.1792E-2
9.3626E-1	-4.0925E-8	-1.3257E-5	1.184E-2
9.3601E-1	-4.0914E-8	-1.3712E-5	1.1888E-2
9.3576E-1	-4.0903E-8	-1.4054E-5	1.1936E-2
9.3551E-1	-4.0892E-8	-1.4444E-5	1.1984E-2
9.3526E-1	-4.0881E-8	-1.4412E-5	1.2033E-2
9.3501E-1	-4.0871E-8	-1.3987E-5	1.2081E-2
9.3476E-1	-4.086E-8	-1.4097E-5	1.2129E-2
9.3451E-1	-4.0849E-8	-1.4162E-5	1.2177E-2
9.3426E-1	-4.0838E-8	-1.3547E-5	1.2225E-2
9.3401E-1	-4.0827E-8	-1.2997E-5	1.2273E-2
9.3376E-1	-4.0816E-8	-1.2635E-5	1.2321E-2
9.3351E-1	-4.0805E-8	-1.2496E-5	1.2368E-2
9.3327E-1	-4.0794E-8	-1.2596E-5	1.2416E-2
9.3302E-1	-4.0783E-8	-1.2711E-5	1.2463E-2
