jMRUI Data Textfile

Filename: NAA.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.8102E+04	-1.2361E+04	2.5766E+04	4.5397E+03
1.4798E+04	-1.6118E+04	2.5766E+04	4.5423E+03
1.0690E+04	-1.8922E+04	2.5766E+04	4.5448E+03
6.0237E+03	-2.0703E+04	2.5766E+04	4.5474E+03
1.0790E+03	-2.1432E+04	2.5766E+04	4.5500E+03
-3.8660E+03	-2.1079E+04	2.5766E+04	4.5526E+03
-8.5328E+03	-1.9615E+04	2.5766E+04	4.5552E+03
-1.2667E+04	-1.7055E+04	2.5766E+04	4.5578E+03
-1.6107E+04	-1.3592E+04	2.5766E+04	4.5604E+03
-1.8718E+04	-9.4621E+03	2.5766E+04	4.5630E+03
-2.0363E+04	-4.9041E+03	2.5766E+04	4.5656E+03
