jMRUI Data Textfile

Filename: glu.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-8.914E-1	8.4499E-1	3.7296E-4	2.0705E-1
-7.4202E-1	8.562E-1	3.7313E-4	2.0729E-1
-6.0215E-1	8.4523E-1	3.7401E-4	2.0754E-1
-4.7481E-1	8.1474E-1	3.7465E-4	2.0778E-1
-3.6244E-1	7.6779E-1	3.7422E-4	2.0802E-1
-2.6688E-1	7.0769E-1	3.7346E-4	2.0826E-1
-1.8936E-1	6.3791E-1	3.7283E-4	2.085E-1
-1.3048E-1	5.6196E-1	3.7225E-4	2.0874E-1
-9.0236E-2	4.8331E-1	3.7209E-4	2.0898E-1
-6.8041E-2	4.0528E-1	3.7212E-4	2.0923E-1
-6.2786E-2	3.3091E-1	3.7282E-4	2.0947E-1
-7.2895E-2	2.6296E-1	3.7363E-4	2.0971E-1
-9.64E-2	2.0377E-1	3.7405E-4	2.0995E-1
-1.3102E-1	1.5526E-1	3.7412E-4	2.1019E-1
-1.7426E-1	1.1884E-1	3.7369E-4	2.1043E-1
-2.2347E-1	9.5467E-2	3.7325E-4	2.1067E-1
-2.7599E-1	8.5569E-2	3.7315E-4	2.1091E-1
-3.2918E-1	8.9101E-2	3.7271E-4	2.1116E-1
-3.8053E-1	1.0556E-1	3.7244E-4	2.114E-1
-4.2775E-1	1.3402E-1	3.7234E-4	2.1164E-1
-4.688E-1	1.7319E-1	3.7251E-4	2.1188E-1
-5.0197E-1	2.215E-1	3.7296E-4	2.1212E-1
-5.2591E-1	2.7712E-1	3.7333E-4	2.1236E-1
-5.3965E-1	3.3806E-1	3.7353E-4	2.126E-1
-5.4263E-1	4.0227E-1	3.7324E-4	2.1285E-1
-5.347E-1	4.6769E-1	3.7223E-4	2.1309E-1
-5.1606E-1	5.323E-1	3.7146E-4	2.1333E-1
-4.8729E-1	5.9425E-1	3.7113E-4	2.1357E-1
-4.493E-1	6.5186E-1	3.7089E-4	2.1381E-1
-4.0322E-1	7.0371E-1	3.711E-4	2.1405E-1
-3.5044E-1	7.4866E-1	3.7164E-4	2.143E-1
-2.9247E-1	7.8588E-1	3.7235E-4	2.1454E-1
-2.3092E-1	8.1487E-1	3.7253E-4	2.1478E-1
-1.6738E-1	8.3548E-1	3.7191E-4	2.1502E-1
-1.0343E-1	8.4787E-1	3.7143E-4	2.1526E-1
-4.0527E-2	8.525E-1	3.7142E-4	2.155E-1
2.0056E-2	8.5009E-1	3.7161E-4	2.1575E-1
7.7246E-2	8.4162E-1	3.7163E-4	2.1599E-1
1.3023E-1	8.2821E-1	3.7175E-4	2.1623E-1
1.7847E-1	8.1112E-1	3.7235E-4	2.1647E-1
2.2173E-1	7.9165E-1	3.7283E-4	2.1671E-1
2.6007E-1	7.7111E-1	3.7264E-4	2.1695E-1
2.9386E-1	7.5074E-1	3.7226E-4	2.1719E-1
3.2373E-1	7.3166E-1	3.7171E-4	2.1744E-1
3.5055E-1	7.1478E-1	3.7156E-4	2.1768E-1
3.7538E-1	7.0081E-1	3.7201E-4	2.1792E-1
3.9945E-1	6.9019E-1	3.7247E-4	2.1816E-1
4.2408E-1	6.8306E-1	3.7261E-4	2.184E-1
4.506E-1	6.7924E-1	3.7253E-4	2.1864E-1
4.8032E-1	6.7825E-1	3.7195E-4	2.1889E-1
5.1446E-1	6.7929E-1	3.7131E-4	2.1913E-1
5.5405E-1	6.8127E-1	3.7098E-4	2.1937E-1
5.9991E-1	6.8286E-1	3.7069E-4	2.1961E-1
6.5261E-1	6.8251E-1	3.7117E-4	2.1985E-1
7.1237E-1	6.7851E-1	3.719E-4	2.201E-1
7.7907E-1	6.6904E-1	3.7241E-4	2.2034E-1
8.5222E-1	6.5228E-1	3.7258E-4	2.2058E-1
9.3094E-1	6.2644E-1	3.7187E-4	2.2082E-1
1.014E0	5.8984E-1	3.7099E-4	2.2106E-1
1.0998E0	5.4099E-1	3.7066E-4	2.213E-1
1.1863E0	4.7868E-1	3.7066E-4	2.2155E-1
1.2714E0	4.02E-1	3.7139E-4	2.2179E-1
1.3526E0	3.1044E-1	3.7237E-4	2.2203E-1
1.4273E0	2.0389E-1	3.7299E-4	2.2227E-1
1.4928E0	8.2731E-2	3.7293E-4	2.2251E-1
1.5464E0	-5.2195E-2	3.7243E-4	2.2275E-1
1.5855E0	-1.9955E-1	3.7201E-4	2.2299E-1
1.6077E0	-3.5753E-1	3.7175E-4	2.2324E-1
1.6107E0	-5.2385E-1	3.7188E-4	2.2348E-1
1.5927E0	-6.9585E-1	3.7266E-4	2.2372E-1
1.5523E0	-8.7046E-1	3.7338E-4	2.2396E-1
1.4885E0	-1.0444E0	3.7342E-4	2.242E-1
1.4009E0	-1.214E0	3.7282E-4	2.2444E-1
1.2896E0	-1.3758E0	3.7229E-4	2.2469E-1
1.1554E0	-1.5258E0	3.7213E-4	2.2493E-1
9.9965E-1	-1.6607E0	3.7184E-4	2.2517E-1
8.2432E-1	-1.7768E0	3.7202E-4	2.2541E-1
6.3194E-1	-1.8711E0	3.7247E-4	2.2565E-1
4.256E-1	-1.9406E0	3.7285E-4	2.259E-1
2.0884E-1	-1.9832E0	3.7286E-4	2.2614E-1
-1.4372E-2	-1.9969E0	3.7246E-4	2.2638E-1
-2.3978E-1	-1.9808E0	3.7217E-4	2.2662E-1
-4.629E-1	-1.9342E0	3.7195E-4	2.2686E-1
-6.7915E-1	-1.8573E0	3.7174E-4	2.271E-1
-8.8397E-1	-1.7512E0	3.7199E-4	2.2735E-1
-1.0729E0	-1.6176E0	3.7241E-4	2.2759E-1
-1.2418E0	-1.4587E0	3.7266E-4	2.2783E-1
-1.3868E0	-1.2777E0	3.7251E-4	2.2807E-1
-1.5047E0	-1.0782E0	3.7207E-4	2.2831E-1
-1.5926E0	-8.6449E-1	3.7188E-4	2.2855E-1
-1.6484E0	-6.4115E-1	3.7216E-4	2.288E-1
-1.6709E0	-4.1318E-1	3.7261E-4	2.2904E-1
-1.6595E0	-1.8576E-1	3.7305E-4	2.2928E-1
-1.6143E0	3.5817E-2	3.7368E-4	2.2952E-1
